ID,last_reviewed,product,description,url,image,image_name,image_permission_granted,contacted,image_contact,Category,codebook_category,codebook_sub_category,compatible_OS,target_demographic,coding_language,company,cost_low,cost_high,classroom_kit_cost,amazon_url,msrp,title_image,action_image,curricula,notes,entered into db
104,3/31/2020,Primo Toys Cubetto,"Cubetto is a robot that is programmed using physical pieces. Available options are ""Forward,"" ""Turn Right,"" ""Turn Left,"" and a ""Function"" block. Cubetto helps to teach order of operations without the need of a programming language. It comes with a map for cubetto to explore as well as a story book so that kids can take Cubetto on an adventure.",https://www.primotoys.com/,https://www.glassdoor.com/Photos/Primo-Toys-Office-Photos-IMG2037037.htm,Primo_Toys_Cubetto.jpg,,,,,Hardware,Robotics,On-board Interface,pre-K; K-2; 3-5,N/A,Solid Labs Ltd,$28.00,$299.00,,https://www.amazon.com/Primo-Toys-Cubetto-Playset-Coding/dp/B01N02G5ET/ref=sr_1_2?dchild=1&keywords=Cubetto&qid=1588632234&sr=8-2,,,,,Low price is for Cubetto Classic and high price is for Cubetto Homeschool Bundle. ,FALSE
105,3/31/2020,Pro-Bot,"The ""big brother"" robot to Beebot, Pro-Bot is a self-contained race car ""turtle bot"" based on the Logo Programming language.  It has over a dozen on-robot keys and a display to program the robot, primarily for giving it a series of directions to move in.  It has a space to hold a pen so that it can draw patterns on the floor.",https://www.terrapinlogo.com/probot.html/,https://robotixeducation.ca/products/pro-bot,Pro_Bot.png,,,,,Hardware,Robotics,On-board Interface,K-2; 3-5,Terrapin Logo 4.0,Valiant Technology,$150.00,$150.00,,,,,,,,FALSE
106,3/31/2020,Project Bloks,"A tangible programming platform.  This  way to use physical blocks to code software, using popular software programs, such asL Lego® Education WeDo 2.0, Microbots, and Code.org. 
NOTE: The product was for researh and was never marketed.",https://projectbloks.withgoogle.com/,,,,,,,Hardware,Tangible Computing,"Windows, Mac",pre-K; K-2; 3-5,"Lego WeDo, Blockly",Google,N/A,N/A,,,,,,,Project concluded in 2018.,FALSE
110,3/31/2020,Pyonkee,"Put simply, this is Scratch for the ipad. ""Projects made for Scratch are compatible with Pyonkee.""",http://www.softumeya.com/pyonkee/en/,https://www.softumeya.com/pyonkee/en/img/loading-mini.png,pyonkee.png,,,,,Software,General Environment,iOS,K-2; 3-5; 6-8; 9-12,Scratch,"SoftUmeYa, LLC",$0.00,$0.00,,,,,,,,FALSE
111,3/31/2020,Pyret,"A language specifically created to teach introductory computing.  The language includes the ability to run test cases in your code (with a ""where:"" clause following a function or a ""check:"" clause at the top level of code.",https://www.pyret.org/,https://www.pyret.org/img/pyret-banner.png,pyret.png,,,,,Software,General Environment,"Windows, Mac",9-12; 12+,Pyret,Brown University,$0.00,$0.00,,,,,,,,FALSE
219,4/6/2020,Qobo Coding Robot ,"If you are looking to teach children as young as 3 how to code? Right here, Meet Qobo! As the newest member of the Robobloq family, Qobo is here to introduce coding in an easy, friendly way. he'll grow with them for many plays filled years to come. Qobo is ready to use right out of the box - he'll have kids coding in minutes. And that's not all, Qobo is 100% screen-free and includes a 30-piece activity set - the only robot to offer that!",https://shop.robobloq.com/products/qobo-coding-robot-activity-set,https://edustoreafrica.com/qobo/,"Qobo_Coding_Robot.jpg
Qobo_Coding_Robot_2.png",,,,,Hardware,Robotics,iOS,Pre-K,Puzzle Card Coding,Robobloq,$90.00,$150.00,,https://www.amazon.com/Robobloq-Preschool-Educational-Interactive-Cognition/dp/B07RLDT85T/ref=sr_1_8?dchild=1&keywords=qobo&qid=1588797151&sr=8-8,,,,,,FALSE
405,4/2/2021,Quetzal,Tangible coding blocks that young students could use to learn to put together simple programs.  The product was for researh and was never marketed.,http://hci.cs.tufts.edu/tern/horn-jacob-tei07.pdf,,,,,,,Hardware,Tangible Computing,On-board Interface,,N/A,Tufts University,N/A,N/A,,,,,,,,FALSE
325,7/21/2020,RaBit EscApe,"RabBit EscApe is a collaborative-competitive board game with wooden blocks equipped with magnets. Players have to combine polarity, orientation, shape, and size to complete a board. The product was for a class project and was never marketed.
",http://papostolellis.com/default-item/rabbit-escape/,https://www.semanticscholar.org/paper/RaBit-EscAPE%3A-a-board-game-for-computational-Apostolellis-Stewart/2dd8e05a3e4237cbb0fdfb01aee921dc2b48dd0a,RaBit_EscApe.png,,,,unplugged,Unplugged,Game,n/a ,1-4 ,n/a,Panagiotis Apostolellis,N/A,N/A,,,,,,,,FALSE
113,3/31/2020,Rapid Router,You control a car and in trying to get it to the home the user learns different programming concepts. This coding game first works with block coding but then introduces users to how it would would look in written programming and then requires written commands.,https://www.codeforlife.education/rapidrouter/,https://www.codeforlife.education/static/game/image/RR-title.png,rapid_router.png,,,,,Software,Learning Game,"Windows, Mac, iOS, Android",K-2; 3-5; 6-8,"Blocks, python",Ocado - Code for Life,$0.00,$0.00,,,,,,,,FALSE
114,3/31/2020,Raspberry Pi,"""Low cost, credit-card sized computer that plugs into a computer monitor or TV, and uses a standard keyboard and mouse. It ...enables people of all ages to explore computing, and to learn how to program in languages like Scratch and Python. It’s capable of doing everything you’d expect a desktop computer to do, from browsing the internet and playing high-definition video, to making spreadsheets, word-processing, and playing games. ...Raspberry Pi  has the ability to interact with the outside world, and has been used in a wide array of digital maker projects, from music machines and parent detectors to weather stations and tweeting birdhouses with infra-red cameras.""",https://www.raspberrypi.org/,https://www.raspberrypi.org/,Raspberry_Pi.png,,,,,Hardware,"Microcontrollers, Microprossesors","Windows, Mac, Linux, Raspbian",6-8;9-12,"Python, C, C++, Scratch",Raspberry Pi Foundation,$5.00,$30.00,,https://www.amazon.com/Raspberry-Model-2019-Quad-Bluetooth/dp/B07TC2BK1X/ref=sxin_2_ac_d_rm?ac_md=0-0-cmFzcGJlcnJ5IHBpIDQ%3D-ac_d_rm&cv_ct_cx=raspberry+pi+4&dchild=1&keywords=raspberry+pi+4&pd_rd_i=B07TC2BK1X&pd_rd_r=3913a1fd-c057-4dfb-915e-e22cd8fd9af9&pd_rd_w=BRUX2&pd_rd_wg=H1OwB&pf_rd_p=165462b8-b004-445b-8c70-cf9e9e805494&pf_rd_r=GKT6A7W7FYFZ2SE1FW0Q&psc=1&qid=1588632294&sr=1-1-12d4272d-8adb-4121-8624-135149aa9081,,,,contact: liz@raspberrypi.org,,FALSE
192,4/3/2020,Red Car: Coding for Kids,"Mobile app that teaches kids to code in a 3-D environment. The coder controls a ""red car"" to make its way through the city.  App is only available in certain countries.",https://appadvice.com/app/red-car-coding-for-kids/1180201742,,,,,,,Software,Learning Game,iOS,3-5;,Blocks,Tomasz Budzynski,$0.00,(in-app purchases),,,,,,,,FALSE
310,6/30/2020,Repeating Patterns Coding Environment [Math Suprise],An online platform for learning to identify patterns through coding. The tool is free and was created as a research project.,https://mathsurprise.ca/apps/patterns/v1/,https://mathsurprise.ca/apps/patterns/v1/,Repeating_Patterns_ Coding_ Environment.png,,,,,Software,General Environment,Windows. Mac,1-3 ,Blockly,Western University and Western’s WORLDiscoveries.,$0.00,$0.00,,,,,,,,FALSE
116,3/31/2020,Roamer,"A one-piece robot with on-board programming keys (about 24) for direction movement and sound.  This bot has been used in the UK for years (I found references from users in the 1990s) to teach computing to young children.  It's a fairly simple robot, but can engage in a series of directional activities.",http://www.roamer-educational-robot.com/,https://www.stemfinity.com/Junior-Roamer,Roamer_Robot.jpg,,,,,Hardware,Robotics,On-board Interface,K-2; 3-5,Roamer on-board programming,Valiant Technology,$150.00,$275.00,,,,,,,"Product is only available from one website. Shows that it's still available, but wouldn't recommend product because the website seems old. Sold in UK pounds. ",FALSE
118,3/31/2020,Robo Rally,"A highly strategic board game with varying goals. Move your robot with a serious of instructions you place 5 at a time (i.e. turn clockwise, move forward 3...). Work with stage hazards and avoid other robots that may take priority in their movements. The players program their robots using commands they are dealt each round to do what they want them to do.",https://boardgamegeek.com/boardgame/18/roborally,,,,,,,Unplugged,Game,N/A,6-8; 9-12,Cards,Avalon Hill (Hasboro),$35.00,$50.00,,,,,,,This product is not currently made. It is still available on eBay. ,FALSE
406,4/2/2021,Robo-Blocks,"Robo-Blocks innovated in producing a low-cost kit that used a LEGO® car and simple command-blocks with alphanumeric displays and lights, offering new ways for children to debug programs on the fly, and have rich visual feedback.
NOTE: The product was for researh and was never marketed.",https://www.researchgate.net/publication/239761488_Robo-Blocks_designing_debugging_abilities_in_a_tangible_programming_system_for_early_primary_school_children,,,,,,,Hardware,Tangible Computing,N/A,,N/A,,N/A,N/A,,,,,,,,FALSE
317,7/8/2020,RoboBlockly,"RoboBlockly is a block-based computing environment for learning coding, robotics, Arduino, and math. In addition to 1,000 ready-to-go coding and robotics activities, teachers and students can create their own activities. It also allows teachers to manage their classes, add student accounts, assign homework, grade student submitted homework, and provide feedback.",https://roboblockly.com,https://roboblockly.com/img/RoboBlockly.png,RoboBlockly.jpg,,,,,Software,General Environment,"Windows, Mac, iOS, Android",,"C, C++, Blocks",RoboBlockly,$0.00,$0.00,,,,,,,,FALSE
392,4/2/2021,Robot City,Board game to teach kids to code. In Chinese,https://www.facebook.com/RobotCityBoardGame/,,,,,,,Unplugged,Game,N/A,,Boardgame,,N/A,N/A,,,,,,,,
410,4/2/2021,Robot Logo,"Papert and his team created the very first system that allowed children to program a physical robot, using a special programming language called LOGO, which was designed especially for children.
NOTE: no longer available",,,,,,,,Hardware,Tangible Computing,N/A,,N/A,MIT,N/A,N/A,,,,,,,,FALSE
119,,Robot School. Programming For Kids,"R-obbie the Robot crashed his spaceship in a far away galaxy. R-obbie needs a lot of energy to get back to his planet. Drag and drop programming instructions to help him reach the fuel he needs to return home safely.Robot School offers a child-friendly way to learn procedures, loops and conditional instructions, while making programming fun and accessible, regardless of prior experience.",https://apps.apple.com/us/app/robot-school-programming-for-kids/id943154220,,,,,,,Software,Learning Game,iOS,3-5; 6-8,Blocks; Swift,Next is Great,$4.00,$4.00,,,,,,,"Old, sketchy, hasn't been updated since 2015.",FALSE
120,4/1/2020,Robot Turtles,"A board game that sneakily teaches programming fundamentals to kids ages 4 and up. Inspired by the Logo programming language, the game lets kids write programs with playing cards.  The goal of the game it to direct a robot turtle through a maze with forward, t right, t left, and shoot lazer cards to break through ice barriers and get a jewel.",http://www.robotturtles.com/,,,,,,,Unplugged,Game,N/A,pre-k; K-2; 3-5,N/A,ThinkFun,$18.00,$21.53,,,,,,,https://www.amazon.com/Think-Fun-1900-Robot-Turtles/dp/B00HN2BXUY/ref=sr_1_1?ie=UTF8&qid=1402030244&sr=8-1&keywords=robot+turtles,FALSE
243,4/9/2020,Robot Wars Coding Strategy Game,"A fun filled coding game that can be enjoyed by kids, adults and families alike. Introduces how a computer (or robot) executes the code through sequential logic. Java code is blended into English commands so that anyone who can read English can play this game.
Computer Programming for kids made easy through Robot Wars!",https://www.amazon.com/ROBOT-WARS-Coding-Board-Game/dp/B01MT5SHIB/ref=sr_1_154?dchild=1&keywords=coding+for+kids&qid=1586471381&sr=8-154,,,,,,,Unplugged,Game,N/A,1+,Boardgame,Card Board Learning,$18.00,$18.00,,,,,,,,FALSE
121,4/1/2020,RobotC,"This is a C-based robotics programming language which can be used for Vex, Lego Mindstorm, Tetrix, RCX, and Arduino. A paid ""Virtual worlds"" programmable environment enables builders to test their creations in a simulated environment.",http://www.robotc.net/,,,,,,,Software,Software/Game Development Kit,Windows,6-8; 9-12,"C, C++",Robomatter Inc.,$0.00,$999.00,,,,,,contact: support@robotc.net,,FALSE
122,4/1/2020,Robozzle,"An online game requiring the player to move a rocket across a grid to get stars using simple drag and drop commands (go forward, move left etc.) and functions.  The puzzles become more complex and restricts the number of commands that can be given requiring the player to think critically on how they will use commands and functions to complete the level.",http://www.robozzle.com/,https://i.ytimg.com/vi/MmqBVWi_Pc0/hqdefault.jpg,robozzle.png,,,,,Software,Learning Game,"Windows, Mac, iOS, Android, Kindle",6-8; 9-12; 12+,Block based,RoboZZle,$0.00,$0.00,,,,,,https://www.youtube.com/watch?v=MmqBVWi_Pc0#t=182,,FALSE
268,4/21/2020,Rokit Smart,"Build 11 different robots from a single kit. Rubber band shooters, line-trackers, sumo wrestlers, anything you can imagine! You get a real circuit board and real tools to work with. Build your mechanical skills while learning about circuitry and engineering. It also comes with simple step-by-step tutorials to build and program any of the 11 robots. Best of all, Rokit Smart is built with Arduino, one of the most widely used open-source environments for programming.",https://shop.robolink.com/products/rokit-smart,https://robolink.myshopify.com/products/rokit-smart,Rokit_Smart.jpg,,,,,Hardware,Robotics,"Windows, Mac, Linux",3-5; 6-8; 9-12,"Java, C++",Robolink,$120.00,$120.00,,,,,,,,FALSE
274,4/24/2020,Roli Rover Robot,"Roli is a very customizable planetary rover style robot kit, with 13 female ez-bit connections for additional ez-bits. Much like a space exploration vehicle, Roli was designed to be a workhorse and move across different surfaces. With a 7.4v LiPo battery powering 2 motors, this robot has enough torque to tackle tough terrain. The wheel and tread heights are adjustable, so you can modify its ground clearance. The included EZ-B v4 Camera adds impressive vision tracking capability.",https://www.robots.education/store/p5/EZ-Robot_Roli_Rover.html.html,https://thebrainary.com/ez-robot-revolution-roli/,Roli_Rover_ Robot.jpg,,,,,Hardware,Robotics,"Windows, Mac",3-5; 6-8; 9-12,Blockly,EZ Robot,$500.00,$500.00,,https://www.amazon.com/EZROBOT-Revolution-ROLI-Rover-Robot/dp/B00T3GIE5U/ref=sr_1_1?dchild=1&keywords=roli+rover+robot&qid=1591215984&sr=8-1,,,,,,FALSE
